LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_ENR,LEA_ENR_NONLEAFAC,LEA_SCHOOLS,LEA_CRCOORD_SEX_IND,LEA_CRCOORD_RAC_IND,LEA_CRCOORD_DIS_IND,LEA_CRCOORD_SEX_FN,LEA_CRCOORD_SEX_LN,LEA_CRCOORD_SEX_PH,LEA_CRCOORD_SEX_EM,LEA_CRCOORD_RAC_FN,LEA_CRCOORD_RAC_LN,LEA_CRCOORD_RAC_PH,LEA_CRCOORD_RAC_EM,LEA_CRCOORD_DIS_FN,LEA_CRCOORD_DIS_LN,LEA_CRCOORD_DIS_PH,LEA_CRCOORD_DIS_EM,LEA_DESEGPLAN,LEA_HBPOLICY_IND,LEA_HBPOLICYURL_IND,LEA_HBPOLICY_URL,LEA_ECE_IND,LEA_ECE_NONIDEA,LEA_PS_IND,LEA_PS_FULLDAYFREE,LEA_PS_FULLDAYCOST,LEA_PS_PARTDAYFREE,LEA_PS_PARTDAYCOST,LEA_PSENR_NONIDEA_A3,LEA_PSENR_NONIDEA_A4,LEA_PSENR_NONIDEA_A5,LEA_PSENR_A2,LEA_PSENR_A3,LEA_PSENR_A4,LEA_PSENR_A5,LEA_PSELIG_ALL,LEA_PSELIG_IDEA,LEA_PSELIG_TITLEI,LEA_PSELIG_LOWINC,LEA_KG_IND,LEA_KG_FULLDAYFREE,LEA_KG_FULLDAYCOST,LEA_KG_PARTDAYFREE,LEA_KG_PARTDAYCOST,LEA_GED_IND,LEA_GEDPART_HI_M,LEA_GEDPART_HI_F,LEA_GEDPART_AM_M,LEA_GEDPART_AM_F,LEA_GEDPART_AS_M,LEA_GEDPART_AS_F,LEA_GEDPART_HP_M,LEA_GEDPART_HP_F,LEA_GEDPART_BL_M,LEA_GEDPART_BL_F,LEA_GEDPART_WH_M,LEA_GEDPART_WH_F,LEA_GEDPART_TR_M,LEA_GEDPART_TR_F,TOT_GEDPART_M,TOT_GEDPART_F,LEA_GEDPART_LEP_M,LEA_GEDPART_LEP_F,LEA_GEDPART_IDEA_M,LEA_GEDPART_IDEA_F,LEA_GEDCRED_HI_M,LEA_GEDCRED_HI_F,LEA_GEDCRED_AM_M,LEA_GEDCRED_AM_F,LEA_GEDCRED_AS_M,LEA_GEDCRED_AS_F,LEA_GEDCRED_HP_M,LEA_GEDCRED_HP_F,LEA_GEDCRED_BL_M,LEA_GEDCRED_BL_F,LEA_GEDCRED_WH_M,LEA_GEDCRED_WH_F,LEA_GEDCRED_TR_M,LEA_GEDCRED_TR_F,TOT_GEDCRED_M,TOT_GEDCRED_F,LEA_GEDCRED_LEP_M,LEA_GEDCRED_LEP_F,LEA_GEDCRED_IDEA_M,LEA_GEDCRED_IDEA_F,LEA_DISTED_IND,LEA_DISTEDENR_HI_M,LEA_DISTEDENR_HI_F,LEA_DISTEDENR_AM_M,LEA_DISTEDENR_AM_F,LEA_DISTEDENR_AS_M,LEA_DISTEDENR_AS_F,LEA_DISTEDENR_HP_M,LEA_DISTEDENR_HP_F,LEA_DISTEDENR_BL_M,LEA_DISTEDENR_BL_F,LEA_DISTEDENR_WH_M,LEA_DISTEDENR_WH_F,LEA_DISTEDENR_TR_M,LEA_DISTEDENR_TR_F,TOT_DISTEDENR_M,TOT_DISTEDENR_F,LEA_DISTEDENR_LEP_M,LEA_DISTEDENR_LEP_F,LEA_DISTEDENR_IDEA_M,LEA_DISTEDENR_IDEA_F
CO,COLORADO,0805010,Elbert County School District C-2,P O BOX 128,KIOWA,80117,No,286,287,3,Yes,Yes,Yes,Jason,Westfall,(303)621-2220,jwestfall@kiowaschool.org,Jason,Westfall,(303)621-2220,jwestfall@kiowaschool.org,Jason,Westfall,(303)621-2220,jwestfall@kiowaschool.org,No,Yes,Yes,http://www.kiowaschool.org/files/user/5/file/Policies/J/JBB%20Harassment%20of%20Students.pdf,No,-9,Yes,No,No,No,Yes,Yes,Yes,Yes,0,8,11,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,0,0,0,0,0,0,0,0,14,11,0,0,14,13,0,2,2,0
CO,COLORADO,0805040,Kit Carson School District No. R-1,P O BOX 185,KIT CARSON,80825,No,128,0,1,Yes,Yes,Yes,Robert,Framel,7199623219,rframel@rebeltec.net,Robert,Framel,7199623219,rframel@rebeltec.net,Robert,Framel,7199623219,rframel@rebeltec.net,No,Yes,Yes,www.kcsdr1.org,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,5,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805070,West Grand School District No. 1,P O BOX 515,KREMMLING,80459,No,442,0,2,Yes,Yes,Yes,Mike,Page,970-724-3217,pagem@wgsd.us,Mike,Page,970-724-3217,pagem@wgsd.us,Mike,Page,970-724-3217,pagem@wgsd.us,No,Yes,Yes,www.wgsd.us,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,0,0,0,0,0,0,0,0,8,14,0,0,10,19,2,0,2,0
CO,COLORADO,0805100,North Conejos School District No. Re1J,P O BOX 72,LA JARA,81140,No,977,0,5,Yes,Yes,Yes,Randa,McCarroll,(719)274-5174,rmccarroll@northconejos.com,Randa,McCarroll,(719)274-5174,rmccarroll@northconejos.com,Randa,McCarroll,(719)274-5174,rmccarroll@northconejos.com,No,Yes,Yes,northconejosschools.com,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805130,East Otero School District No. R1,301 RATON AVENUE,LA JUNTA,81050,No,1290,131,3,Yes,Yes,Yes,Rick,Lovato,719-384-6900,rlovato@lajunta.k12.co.us,Rick,Lovato,719-384-6900,rlovato@lajunta.k12.co.us,Rick,Lovato,719-384-6900,rlovato@lajunta.k12.co.us,No,Yes,No,-9,No,-9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0,2,77,26,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,14,11,0,0,0,0,0,0,0,0,2,8,2,0,18,19,0,0,0,0
CO,COLORADO,0805160,La Veta School District Re-2,PO BOX 85,LA VETA,81055,No,219,0,2,Yes,Yes,Yes,Bree,Lessar,(719)742-3662 x16,bree.lessar@lvk12.org,Bree,Lessar,(719)742-3662 x16,bree.lessar@lvk12.org,Bree,Lessar,(719)742-3662 x16,bree.lessar@lvk12.org,No,Yes,Yes,laveta.schooldesk.net,No,-9,Yes,No,No,No,Yes,No,Yes,Yes,2,5,2,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805190,Lake County School District No. R-1,107 SPRUCE STREET,LEADVILLE,80461,No,1074,0,4,Yes,Yes,Yes,Wendy,Wyman,719-486-6810,wwyman@lakecountyschools.net,Wendy,Wyman,719-486-6810,wwyman@lakecountyschools.net,Wendy,Wyman,719-486-6810,wwyman@lakecountyschools.net,No,Yes,Yes,http://www.lakecountyschools.net/wp-content/uploads/2014/04/JICDE.pdf,No,-9,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0,47,59,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805220,Lamar School District No. Re-2,210 W PEARL,LAMAR,81052,No,1578,26,6,Yes,Yes,Yes,Dave,Tecklenburg,719-336-3251,dave.tecklenburg@lamarschools.org,Dave,Tecklenburg,719-336-3251,dave.tecklenburg@lamarschools.org,Dave,Tecklenburg,719-336-3251,dave.tecklenburg@lamarschools.org,No,Yes,Yes,https://docs.google.com/a/lamarschools.org/viewer?a=v&pid=sites&srcid=bGFtYXJzY2hvb2xzLm9yZ3xsYW1hcnNjaG9vbGRpc3RyaWN0cmUyfGd4OjI2ODAwYzljYzg1NjBlZmY,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,2,62,59,17,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805250,Las Animas School District No. Re-1,1021 2ND STREET,LAS ANIMAS,81054,No,533,2,4,Yes,Yes,Yes,Elsie,Goines,7194560161,elsie.goines@la-schools.net,Elsie,Goines,7194560161,elsie.goines@la-schools.net,Elsie,Goines,7194560161,elsie.goines@la-schools.net,No,Yes,No,-9,No,-9,Yes,Yes,No,Yes,No,Yes,Yes,Yes,0,5,23,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,5,0,0,0,0,0,0,0,0,2,5,0,0,10,10,0,0,0,0
CO,COLORADO,0805280,Limon School District No. Re 4J,P O BOX 912,LIMON,80828,No,478,5,1,Yes,Yes,Yes,David,Marx,719-775-2350,marxd@limonbadgers.com,David,Marx,719-775-2350,marxd@limonbadgers.com,David,Marx,719-775-2350,marxd@limonbadgers.com,No,Yes,Yes,limonbadgers.com,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,Yes,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805310,Littleton School District No. 6 in the county of Arapahoe,5776 SOUTH CROCKER STREET,LITTLETON,80120,No,15783,80,27,Yes,Yes,Yes,Melissa,Cooper,3033473472,mrcooper@lps.k12.co.us,Melissa,Cooper,3033473472,mrcooper@lps.k12.co.us,Melissa,Cooper,3033473472,mrcooper@lps.k12.co.us,No,Yes,Yes,http://littletonpublicschools.net/content/codes-conduct,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,5,281,458,53,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,2,2,0,0,0,2,32,53,2,5,41,67,0,0,2,0
CO,COLORADO,0805340,Lone Star School District No. 101,44940 COUNTY ROAD 54,OTIS,80743,No,103,0,3,Yes,Yes,Yes,Mike,Bowers,9708482778,bowersm@lonestar.k12.co.us,Mike,Bowers,9708482778,bowersm@lonestar.k12.co.us,Mike,Bowers,9708482778,bowersm@lonestar.k12.co.us,No,Yes,Yes,http://www.lonestarschool.net/,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805370,St. Vrain Valley School District No. Re1J,395 SOUTH PRATT PARKWAY,LONGMONT,80501,No,31776,32,51,Yes,Yes,Yes,Ella,Padilla,303-682-7235,padilla_ella@svvsd.org,Diane,Lauer,303-682-7361,lauer_diane@svvsd.org,Diane,Lauer,303-682-7361,lauer_diane@svvsd.org,No,Yes,Yes,http://svvsd.org/files/policy/JICDE.pdf,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,191,488,1025,29,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,122,122,2,5,5,8,2,0,5,5,167,140,5,2,308,282,50,35,41,20
CO,COLORADO,0805400,Thompson School District R-2J,800 SOUTH TAFT AVENUE,LOVELAND,80537,No,16043,16043,34,Yes,Yes,Yes,Thomas,Texeira,(970) 613-5000,thomas.texeira@thompsonschools.org,Thomas,Texeira,(970) 613-5000,thomas.texeira@thompsonschools.org,Cheryl,Carter,(970) 613-5000,charlie.carter@thompsonschools.org,No,Yes,Yes,http://www.thompson.k12.co.us/cms/lib07/CO01900772/Centricity/Domain/367/j/JICDE.pdf,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,164,353,41,Yes,-9,-9,-9,Yes,Yes,Yes,Yes,No,Yes,2,5,0,0,0,2,0,0,2,0,17,5,2,0,23,12,0,0,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Yes,11,20,2,0,2,2,0,0,2,2,71,89,2,2,90,115,0,2,8,2
CO,COLORADO,0805460,Mancos School District Re-6,395 WEST GRAND AVENUE,MANCOS,81328,No,496,497,3,Yes,Yes,Yes,Brian,Hanson,970-533-7748,bhanson@mancosre6.edu,Brian,Hanson,970-533-7748,bhanson@mancosre6.edu,Natalia,Mills,970-533-7746,nmills@mancosre6.edu,No,Yes,Yes,mancosre6.edu,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,11,23,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,2,2,2,0,0,2,0,0,0,8,2,0,0,14,6,2,0,0,0
CO,COLORADO,0805490,Manitou Springs School District No. 14 in the county of El Paso,405 EL MONTE PLACE,MANITOU SPRINGS,80829,No,1492,0,4,Yes,Yes,Yes,Ed,Longfield,719-685-2024,elongfield@mssd14.org,Ed,Longfield,719-685-2024,elongfield@mssd14.org,Ed,Longfield,719-685-2024,elongfield@mssd14.org,No,Yes,Yes,https://www.mssd14.org/policy-j1-students/,No,-9,Yes,No,No,No,Yes,No,Yes,Yes,0,0,8,26,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,COLORADO,0805520,Manzanola Joint District No. 3J of the counties of Otero a,P O BOX 148,MANZANOLA,81058,No,186,0,1,Yes,Yes,Yes,Tom,Wilke,7194625527,tom.wilke@manzanola.k12.co.us,Tom,Wilke,7194625527,tom.wilke@manzanola.k12.co.us,Tom,Wilke,7194625527,tom.wilke@manzanola.k12.co.us,No,Yes,No,-9,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805550,Mapleton School District No. 1 in the county of Adams & St,591 EAST 80TH AVENUE,DENVER,80229,No,8731,14,16,Yes,Yes,Yes,Sue Lin,Toussaint,303-853-1064,toussaints@mapleton.us,Sue Lin,Toussaint,303-853-1064,toussaints@mapleton.us,Karla,Allenbach,303-853-1047,allenbachk@mapleton.us,No,Yes,Yes,http://www.mapleton.us/files/user/3/file/Board%20Policy/J/JICDE%20%20Bullying%20Prevention%20and%20Education.pdf,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,29,146,257,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805580,McClave School District No. Re-2,P O BOX 1,MC CLAVE,81057,No,262,0,2,Yes,Yes,Yes,Terry,Weber,7198294517,terry.weber@mcclaveschool.org,Terry,Weber,7198294517,terry.weber@mcclaveschool.org,Terry,Weber,7198294517,terry.weber@mcclaveschool.org,No,Yes,Yes,mcclaveschool.org,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,8,11,14,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,0,0,0,0,0,2,8,8,2,5,15,20,0,0,0,0
CO,COLORADO,0805610,Meeker School District Re1,P O BOX 1089,MEEKER,81641,No,707,0,3,Yes,Yes,Yes,Chris,Selle,970-878-9040,chris.selle@meeker.k12.co.us,Chris,Selle,970-878-9040,chris.selle@meeker.k12.co.us,Teresa,Schott,970-878-9040,teresa.schott@meeker.k12.co.us,No,Yes,Yes,http://z2.ctspublish.com/casb/Z2Browser2.html?showset=meeker-casb,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,5,59,8,Yes,-9,-9,-9,Yes,No,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805640,School District No. Re-4 Buffalo,P O BOX 198,MERINO,80741,No,309,2,2,Yes,Yes,Yes,Robert,Sanders,(970)522-7424x1112,sandersr@merino.k12.co.us,Robert,Sanders,(970)522-7424x1112,sandersr@merino.k12.co.us,Robert,Sanders,(970)522-7424x1112,sandersr@merino.k12.co.us,No,Yes,Yes,http://merino.k12.co.us,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805670,Miami-Yoder Joint District No. 60 of the counties of El Pas,420 S RUSH RD,RUSH,80833,No,291,0,2,Yes,Yes,Yes,Dwight,Barnes,719-478-2186,dwight.Barnes@miamiyoder.org,Dwight,Barnes,719-478-2186,dwight.Barnes@miamiyoder.org,Dwight,Barnes,719-478-2186,dwight.Barnes@miamiyoder.org,No,Yes,Yes,miamiyoder.org,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,No,0,8,14,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0805700,Moffat School District No. 2 in the county of Saguache and,P O BOX 428,MOFFAT,81143,No,210,0,2,Yes,Yes,Yes,Karen,Hazard,719-745-0500,khazard@moffatschools.org,Karen,Hazard,719-745-0500,khazard@moffatschools.org,Elise,Lovato,719-745-0500,elovato@moffatschools.org,No,Yes,Yes,www.moffatschools.org,No,-9,Yes,Yes,No,Yes,No,Yes,Yes,No,0,11,5,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
CO,COLORADO,0805730,Moffat County School District RE: No. 1,775 YAMPA AVENUE,CRAIG,81625,No,2167,5,8,Yes,Yes,Yes,Renae,Dove,970-826-6270,renae.dove@moffatsd.org,Renae,Dove,970-826-6270,renae.dove@moffatsd.org,Renae,Dove,970-826-6270,renae.dove@moffatsd.org,No,Yes,Yes,http://www.moffatsd.org/board-of-education-f0bd858b,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,35,104,8,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,0,0,0,0,0,0,2,0,8,5,0,0,10,7,0,0,0,0
CO,COLORADO,0805760,Monte Vista School District No. C-8,345 EAST PROSPECT,MONTE VISTA,81144,No,1188,0,6,Yes,Yes,Yes,Leona,Holland,719-852-5996,leona@monte.k12.co.us,Jennifer,Clutter,719-852-5996,jenniferc@monte.k12.co.us,Jennifer,Clutter,719-852-5996,jenniferc@monte.k12.co.us,No,Yes,Yes,http://ww2.monte.k12.co.us/board-policies.html,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,17,32,101,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,11,14,0,0,0,0,0,0,0,0,35,35,5,0,51,49,0,0,2,2
CO,COLORADO,0805790,Montrose County School District Re-1J,P O BOX 10000,MONTROSE,81402,No,6162,5,15,Yes,Yes,Yes,Kirk,Henwood,970-252-7905,kirk.henwood@mcsd.org,Kirk,Henwood,970-252-7905,kirk.henwood@mcsd.org,Wendy,Bolane,970-249-7726,wendy.bolane@mcsd.org,No,Yes,Yes,http://www.mcsd.org/common/pages/DisplayFile.aspx?itemId=30185716,No,-9,Yes,No,No,Yes,Yes,Yes,Yes,Yes,5,95,176,11,Yes,-9,-9,-9,Yes,Yes,No,No,No,Yes,2,2,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Yes,8,14,0,2,2,2,0,0,2,0,98,95,2,5,112,118,2,2,11,8
CO,COLORADO,0805820,Lewis-Palmer Consolidated School District No. 38 in the co,P O BOX 40,MONUMENT,80132,No,6343,6344,9,Yes,Yes,Yes,Robert,Foster,(719)867-8238,RFoster@lewispalmer.org,Robert,Foster,(719)867-8238,RFoster@lewispalmer.org,Robert,Foster,(719)867-8238,RFoster@lewispalmer.org,No,Yes,Yes,www.lewispalmer.org/Page/1387,No,-9,Yes,No,No,No,Yes,Yes,Yes,Yes,2,89,140,17,Yes,-9,-9,-9,Yes,No,Yes,Yes,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,0,2,0,2,0,0,0,2,2,11,8,0,0,19,10,2,0,2,2
CO,COLORADO,0805850,West End School District No. Re-2,PO BOX 570,NUCLA,81424,No,295,0,3,Yes,Yes,Yes,Mike,Epright,970-864-7350,mepright@weps.k12.co.us,Mike,Epright,970-864-7350,mepright@weps.k12.co.us,Mike,Epright,970-864-7350,mepright@weps.k12.co.us,No,Yes,Yes,westendschools.org,No,-9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,11,14,8,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,2,0,0,0,0,0,0,0,0,5,5,0,0,5,7,0,2,0,0
