SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,8,COLORADO,CO,EARLY LEARNING CENTER AT NEW LEGACY CHARTER SCHOOL,State Charter School Institute,1,,CO-8001,800020,CO-8001-3513,80002006653,806653,2091 NORTH DAYTON STREET,,,AURORA,CO,80010,,2091 NORTH DAYTON STREET,,,AURORA,CO,80010,1010.0,(303)340-7880,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,NEW LEGACY CHARTER SCHOOL,State Charter School Institute,1,,CO-8001,800020,CO-8001-6266,80002006661,806661,2091 NORTH DAYTON STREET,,,AURORA,CO,80010,,2091 NORTH DAYTON STREET,,,AURORA,CO,80010,1010.0,(303)872-3325,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,Yes,8001,State Charter School Institute,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,LAUNCH HIGH SCHOOL,State Charter School Institute,1,,CO-8001,800020,CO-8001-5147,80002006700,806700,PO BOX 636 N WAHSATCH AVE,,,COLORADO SPRINGS,CO,80907,,3115 LARKSPUR DRIVE,,,COLORADO SPRINGS,CO,80907,5719.0,(719)387-9379,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,MOUNTAIN VILLAGE MONTESSORI CHARTER SCHOOL,State Charter School Institute,1,,CO-8001,800020,CO-8001-5423,80002006701,806701,PO BOX 883141,,,STEAMBOAT SPRINGS,CO,80488,,27285 BRANDON CIRCLE,,,STEAMBOAT SPRINGS,CO,80487,8418.0,(970)439-0150,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,8,COLORADO,CO,MONUMENT VIEW MONTESSORI CHARTER SCHOOL,State Charter School Institute,1,,CO-8001,800020,CO-8001-5845,80002006706,806706,433 E ASPEN AVE,,,FRUITA,CO,81521,,433 E ASPEN AVE,,,FRUITA,CO,81521,9053.0,(719)334-2558,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,PK,04,Elementary,As reported
2018-2019,8,COLORADO,CO,COLORADO MILITARY ACADEMY,State Charter School Institute,1,,CO-8001,800020,CO-8001-1505,80002006708,806708,360 COMMAND VIEW,,,COLORADO SPRINGS,CO,80915,,360 COMMAND VIEW,,,COLORADO SPRINGS,CO,80915,9719.0,(719)576-9838,http://www.coloradomilitaryacademy.org/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported
2018-2019,8,COLORADO,CO,COLORADO EARLY COLLEGES AURORA,State Charter School Institute,1,,CO-8001,800020,CO-8001-1633,80002006710,806710,350 NORTH BLACKHAWK STREET,,,AURORA,CO,80011,,350 NORTH BLACKHAWK STREET,,,AURORA,CO,80011,8754.0,(720)260-0700,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,MONARCH CLASSICAL SCHOOL OF THE ARTS,State Charter School Institute,1,,CO-8001,800020,CO-8001-5431,80002006761,806761,4060 EAST BIJOU STREET,,,COLORADO SPRINGS,CO,80909,,4060 EAST BIJOU STREET,,,COLORADO SPRINGS,CO,80909,6822.0,(303)866-4643,,3,New,3,New,01/16/2019,Regular School,1,No,No,Yes,8001,State Charter School Institute,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,COLORADO SCHOOL FOR THE DEAF AND BLIND,COLORADO SCHOOL FOR THE DEAF AND BLIND,1,,CO-9000,800023,CO-9000-1924,80002306410,806410,33 N. INSTITUTE ST.,,,COLORADO SPRINGS,CO,80903,,33 N. INSTITUTE ST.,,,COLORADO SPRINGS,CO,80903,3508.0,(719)578-2100,,1,Open,1,Open,01/16/2019,Special Education School,2,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported
2018-2019,8,COLORADO,CO,COLORADO PREPARATORY ACADEMY HIGH SCHOOL,EDUCATION REENVISIONED BOCES,1,,CO-9170,800282,CO-9170-1550,80028206600,806600,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,(720)381-2047,http://cpa.k12.com/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,PIKES PEAK ONLINE SCHOOL,EDUCATION REENVISIONED BOCES,1,,CO-9170,800282,CO-9170-6971,80028206664,806664,8601 TURNPIKE DRIVE SUITE 100,,,WESTMINSTER,CO,80031,,8601 TURNPIKE DRIVE SUITE 100,,,WESTMINSTER,CO,80031,7044.0,(720)370-7767,http://ppos.k12.com/,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,COLORADO PREPARATORY ACADEMY ELEMENTARY SCHOOL,EDUCATION REENVISIONED BOCES,1,,CO-9170,800282,CO-9170-1448,80028206752,806752,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,(720)381-2047,,3,New,3,New,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,COLORADO PREPARATORY ACADEMY MIDDLE SCHOOL,EDUCATION REENVISIONED BOCES,1,,CO-9170,800282,CO-9170-1501,80028206764,806764,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,8601 TURNPIKE DR. SUITE 100,,,WESTMINSTER,CO,80031,,(720)381-2047,,3,New,3,New,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,ZEBULON PIKE,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2689,80028606659,806659,1427 WEST RIO GRANDE,,,COLORADO SPRINGS,CO,80906,,1427 WEST RIO GRANDE,,,COLORADO SPRINGS,CO,80906,,(719)329-6924,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,05,12,High,As reported
2018-2019,8,COLORADO,CO,LOOKOUT MOUNTAIN,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2688,80028606668,806668,2901 FORD STREET,,,GOLDEN,CO,80401,,2901 FORD STREET,,,GOLDEN,CO,80401,,(303)273-2600,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,05,12,High,As reported
2018-2019,8,COLORADO,CO,GRAND MESA YOUTH SERVICES CENTER,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2690,80028606702,806702,360 28 RD,,,GRAND JUNCTION,CO,81501,,360 28 RD,,,GRAND JUNCTION,CO,81501,,(303)866-6600,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,05,12,High,As reported
2018-2019,8,COLORADO,CO,MOUNT VIEW YOUTH SERVICES CENTER,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2691,80028606703,806703,7862 WEST MANSFIELD PARKWAY,,,DENVER,CO,80235,,7862 WEST MANSFIELD PARKWAY,,,DENVER,CO,80235,,(303)866-6600,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,05,12,High,As reported
2018-2019,8,COLORADO,CO,PLATTE VALLEY YOUTH SERVICES CENTER,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2692,80028606704,806704,2200 O STREET,,,GREELEY,CO,80631,,2200 O STREET,,,GREELEY,CO,80631,,(303)866-6600,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,SPRING CREEK YOUTH SERVICES CENTER,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2693,80028606705,806705,3190 EAST LAS VEGAS,,,COLORADO SPRINGS,CO,80906,,3190 EAST LAS VEGAS,,,COLORADO SPRINGS,CO,80906,,(303)866-6600,,2,Closed,2,Closed,02/26/2019,Alternative School,4,No,No,No,,,,,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,M,M,Not Reported,As reported
2018-2019,8,COLORADO,CO,BETTY K MARLER YOUTH SERVICES CENTER,DIVISION OF YOUTH SERVICES,1,,CO-8104,800286,CO-8104-2694,80028606742,806742,7862 WEST MANSFIELD PARKWAY,,,DENVER,CO,80235,,7862 WEST MANSFIELD PARKWAY,,,DENVER,CO,80235,,(720)220-1246,,3,New,3,New,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,YAMPAH MOUNTAIN SCHOOL,COLORADO RIVER BOCES,1,,CO-9175,800292,CO-9175-6134,80029201503,801503,695 RED MOUNTAIN DRIVE,,,GLENWOOD SPRINGS,CO,81601,3227.0,695 RED MOUNTAIN DRIVE,,,GLENWOOD SPRINGS,CO,81601,3334.0,(970)945-9463,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,06,12,High,As reported
2018-2019,8,COLORADO,CO,CHALLENGER MIDDLE SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0074,80192000001,800001,10215 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,1411.0,10215 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,2417.0,(719)234-3000,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,AIR ACADEMY HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0076,80192000002,800002,BUILDING 6910,,,USAF ACADEMY,CO,80840,1799.0,551 NORTH FRONTAGE ROAD WEST,,,USAF ACADEMY,CO,80840,,(719)234-2400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,DOUGLASS VALLEY ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-2248,80192000003,800003,4610 DOUGLASS DRIVE,,,USAF ACADEMY,CO,80840,1299.0,4610 DOUGLASS DRIVE,,,USAF ACADEMY,CO,80840,1599.0,(719)234-4200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,EDITH WOLFORD ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-2524,80192000004,800004,13710 BLACK FOREST ROAD,,,COLORADO SPRINGS,CO,80908,2899.0,13710 BLACK FOREST ROAD,,,COLORADO SPRINGS,CO,80908,2805.0,(719)234-4300,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,MOUNTAIN VIEW ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-6158,80192000005,800005,10095 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,1598.0,10095 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,1406.0,(719)234-4800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ROCKRIMMON ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-7460,80192000007,800007,194 W  MIKADO DRIVE,,,COLORADO SPRINGS,CO,80919,1399.0,194 W MIKADO DRIVE,,,COLORADO SPRINGS,CO,80919,1337.0,(719)234-5200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,WOODMEN-ROBERTS ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-9714,80192000008,800008,8365 ORCHARD PATH ROAD,,,COLORADO SPRINGS,CO,80919,2907.0,8365 ORCHARD PATH ROAD,,,COLORADO SPRINGS,CO,80919,2900.0,(719)234-5300,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ANTELOPE TRAILS ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0249,80192000123,800123,15280 JESSIE DRIVE,,,COLORADO SPRINGS,CO,80921,2550.0,15280 JESSIE DRIVE,,,COLORADO SPRINGS,CO,80921,2550.0,(719)234-4100,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,PRAIRIE HILLS ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-7159,80192000531,800531,8025 TELEGRAPH DRIVE,,,COLORADO SPRINGS,CO,80920,7199.0,8025 TELEGRAPH DRIVE,,,COLORADO SPRINGS,CO,80920,7095.0,(719)234-5100,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ASPEN VALLEY CAMPUS,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0209,80192000858,800858,1450 CHAPEL HILLS DRIVE,,,COLORADO SPRINGS,CO,80920,,1450 CHAPEL HILLS DRIVE,,,COLORADO SPRINGS,CO,80920,5457.0,(719)234-6000,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,07,12,High,As reported
2018-2019,8,COLORADO,CO,FOOTHILLS ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-3104,80192001319,801319,825 ALLEGHENY DRIVE,,,COLORADO SPRINGS,CO,80919,1199.0,825 ALLEGHENY DRIVE,,,COLORADO SPRINGS,CO,80919,1117.0,(719)234-4500,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,HIGH PLAINS ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-3985,80192001320,801320,2248 VINTAGE DRIVE,,,COLORADO SPRINGS,CO,80920,3896.0,2248 VINTAGE DRIVE,,,COLORADO SPRINGS,CO,80920,3808.0,(719)234-4700,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,RAMPART HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-7240,80192001321,801321,8250 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,4390.0,8250 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,4301.0,(719)234-2000,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,FRONTIER ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-3238,80192001387,801387,3755 MEADOW RIDGE DRIVE,,,COLORADO SPRINGS,CO,80920,4599.0,3755 MEADOW RIDGE DRIVE,,,COLORADO SPRINGS,CO,80920,4542.0,(719)234-4600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,EAGLEVIEW MIDDLE SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-2358,80192001402,801402,1325 VINDICATOR DRIVE,,,COLORADO SPRINGS,CO,80919,3699.0,1325 VINDICATOR DRIVE,,,COLORADO SPRINGS,CO,80919,3616.0,(719)234-3400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,LIBERTY HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-5126,80192001429,801429,8720 SCARBOROUGH DRIVE,,,COLORADO SPRINGS,CO,80920,7573.0,8720 SCARBOROUGH DRIVE,,,COLORADO SPRINGS,CO,80920,7576.0,(719)234-2200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,PIONEER ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-6960,80192001430,801430,3663 WOODLAND HILLS DR,,,COLORADO SPRINGS,CO,80918,6366.0,3663 WOODLAND HILLS DR,,,COLORADO SPRINGS,CO,80918,6355.0,(719)234-5000,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,TIMBERVIEW MIDDLE SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-8851,80192001462,801462,8680 SCARBOROUGH DRIVE,,,COLORADO SPRINGS,CO,80920,7575.0,8680 SCARBOROUGH DRIVE,,,COLORADO SPRINGS,CO,80920,7566.0,(719)234-3600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,EXPLORER ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-2800,80192001496,801496,4190 BARDOT DRIVE,,,COLORADO SPRINGS,CO,80920,7599.0,4190 BARDOT DRIVE,,,COLORADO SPRINGS,CO,80920,7507.0,(719)234-4400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,THE CLASSICAL ACADEMY CHARTER,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-1627,80192001592,801592,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,3801.0,(719)484-0081,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1040,Academy School District No. 20 in the county of El Paso an,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,MOUNTAIN RIDGE MIDDLE SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-6140,80192001593,801593,9150 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,5121.0,9150 LEXINGTON DRIVE,,,COLORADO SPRINGS,CO,80920,4304.0,(719)234-3200,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0017,80192001643,801643,3475 HAMPTON PARK DRIVE,,,COLORADO SPRINGS,CO,80920,4611.0,3475 HAMPTON PARK DRIVE,,,COLORADO SPRINGS,CO,80920,4611.0,(719)234-5600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-0019,80192001644,801644,8550 CHARITY,,,COLORADO SPRINGS,CO,80920,7360.0,8550 CHARITY DRIVE,,,COLORADO SPRINGS,CO,80920,7360.0,(719)234-4000,http://www.asd20.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,PINE CREEK HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-6937,80192001645,801645,10750 THUNDER MOUNTAIN AVENUE,,,COLORADO SPRINGS,CO,80908,,10750 THUNDER MOUNTAIN AVENUE,,,COLORADO SPRINGS,CO,80908,3773.0,(719)234-2600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,THE DA VINCI ACADEMY SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-8813,80192001842,801842,1335 BRIDLE OAK LANE,,,COLORADO SPRINGS,CO,80921,,1335 BRIDLE OAK LANE,,,COLORADO SPRINGS,CO,80921,3621.0,(719)234-5400,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,DISCOVERY CANYON CAMPUS HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-2195,80192001905,801905,1810 NORTHGATE BOULEVARD,,,COLORADO SPRINGS,CO,80921,,1810 NORTHGATE BOULEVARD,,,COLORADO SPRINGS,CO,80921,3114.0,(719)234-1800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,THE CLASSICAL ACADEMY MIDDLE SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-1629,80192001931,801931,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,3801.0,(719)484-0091,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1040,Academy School District No. 20 in the county of El Paso an,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,8,COLORADO,CO,THE CLASSICAL ACADEMY HIGH SCHOOL,Academy School District No. 20 in the county of El Paso an,1,,CO-1040,801920,CO-1040-1630,80192001943,801943,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,,975 STOUT ROAD,,,COLORADO SPRINGS,CO,80921,3801.0,(719)484-0091,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1040,Academy School District No. 20 in the county of El Paso an,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
