SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,15,HAWAII,HI,Lokelani Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-430,150003000238,1500238,1401 Liloa Dr,,,Kihei,HI,96753,,1401 Liloa Dr,,,Kihei,HI,96753,,(808)875-6800,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kaleiopuu Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-287,150003000239,1500239,94-665 Kaaholo St,,,Waipahu,HI,96797,,94-665 Kaaholo St,,,Waipahu,HI,96797,,(808)675-0266,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kamaile Academy PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-275,150003000240,1500240,85-180 Ala Akau St,,,Waianae,HI,96792,,85-180 Ala Akau St,,,Waianae,HI,96792,,(808)697-7110,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Maui Waena Intermediate School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-428,150003000241,1500241,795 Onehee Ave,,,Kahului,HI,96732,,795 Onehee Ave,,,Kahului,HI,96732,,(808)873-3070,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,King Kaumualii Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-457,150003000242,1500242,4381 Hanamaulu Rd,,,Lihue,HI,96766,,4381 Hanamaulu Rd,,,Lihue,HI,96766,,(808)241-3150,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Keonepoko Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-391,150003000244,1500244,15-890 Kahakai Blvd,,,Pahoa,HI,96778,,15-890 Kahakai Blvd,,,Pahoa,HI,96778,,(808)965-2131,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Anuenue School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-103,150003000246,1500246,2528 10th Ave,,,Honolulu,HI,96816,,2528 10th Ave,,,Honolulu,HI,96816,,(808)733-8465,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Waikoloa Elementary and Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-393,150003000247,1500247,68-1730 Hooko St,,,Waikoloa,HI,96738,,68-1730 Hooko St,,,Waikoloa,HI,96738,,(808)883-6808,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Holomua Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-280,150003000248,1500248,91-1561 Keaunui Dr,,,Ewa Beach,HI,96706,,91-1561 Keaunui Dr,,,Ewa Beach,HI,96706,,(808)685-2000,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Honokaa Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-361,150003000249,1500249,45-534 Pakalana St,,,Honokaa,HI,96727,,45-534 Pakalana St,,,Honokaa,HI,96727,,(808)775-8820,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Kohala Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-395,150003000250,1500250,PO Box 819,,,Kapaau,HI,96755,,54-3609 Akoni Pule  Hwy,,,Kapaau,HI,96755,,(808)889-7100,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,King Kekaulike High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-435,150003000251,1500251,121 Kula Hwy,,,Pukalani,HI,96768,,121 Kula Hwy,,,Pukalani,HI,96768,,(808)573-8710,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Konawaena Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-376,150003000252,1500252,81-1045 Konawaena School Rd,,,Kealakekua,HI,96750,,81-1045 Konawaena School Rd,,,Kealakekua,HI,96750,,(808)323-4566,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kamalii Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-431,150003000253,1500253,180 Kealii Alanui,,,Kihei,HI,96753,,180 Kealii Alanui,,,Kihei,HI,96753,,(808)875-6840,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kealakehe High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-392,150003000254,1500254,74-5000 Puohulihuli St,,,Kailua-Kona,HI,96740,,74-5000 Puohulihuli St,,,Kailua-Kona,HI,96740,,(808)327-4300,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Kapaa Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-447,150003000255,1500255,4867 Olohena Rd,,,Kapaa,HI,96746,,4867 Olohena Rd,,,Kapaa,HI,96746,,(808)821-4460,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Mililani Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-238,150003000256,1500256,95-1140 Lehiwa Dr,,,Mililani,HI,96789,,95-1140 Lehiwa Dr,,,Mililani,HI,96789,,(808)626-7355,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Waikele Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-290,150003000257,1500257,94-1035 Kukula St,,,Waipahu,HI,96797,,94-1035 Kukula St,,,Waipahu,HI,96797,,(808)677-6100,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Keaau Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-353,150003000258,1500258,16-680 Keaau-Pahoa Rd,,,Keaau,HI,96749,,16-680 Keaau-Pahoa Rd,,,Keaau,HI,96749,,(808)982-4210,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kapolei Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-291,150003000259,1500259,91-5335 Kapolei Pkwy,,,Kapolei,HI,96707,,91-5335 Kapolei Pkwy,,,Kapolei,HI,96707,,(808)693-7025,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Keaau High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-354,150003000260,1500260,16-725 Keaau-Pahoa Rd,,,Keaau,HI,96749,,16-725 Keaau-Pahoa Rd,,,Keaau,HI,96749,,(808)982-4220,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Kapolei High School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-292,150003000261,1500261,91-5007 Kapolei Pkwy,,,Kapolei,HI,96707,,91-5007 Kapolei Pkwy,,,Kapolei,HI,96707,,(808)692-8200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,09,12,High,As reported
2018-2019,15,HAWAII,HI,Connections - New Century PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-396,150003000262,1500262,174 Kamehameha Ave,,,Hilo,HI,96720,2834.0,174 Kamehameha Ave,,,Hilo,HI,96720,2834.0,(808)961-3664,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Kanu o ka Aina - New Century PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-397,150003000263,1500263,PO Box 398,,,Kamuela,HI,96743,,64-1043 Hiiaka St,,,Kamuela,HI,96743,,(808)887-8144,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Na Wai Ola - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-398,150003000264,1500264,PO Box 711539,,,Mountain View,HI,96771,,18-1355 Volcano Hwy,,,Mountain View,HI,96771,,(808)968-2318,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,West Hawaii Explorations Academy,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-399,150003000265,1500265,73-4460 Queen Kaahumanu Hwy,#105,,Kailua-Kona,HI,96740,,73-4500 Kahilihili St,,,Kailua-Kona,HI,96740,,(808)327-4751,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,06,12,High,As reported
2018-2019,15,HAWAII,HI,Chiefess Kamakahelei Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-448,150003000266,1500266,4431 Nuhou St,,,Lihue,HI,96766,,4431 Nuhou St,,,Lihue,HI,96766,,(808)241-3200,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kohala Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-366,150003000267,1500267,PO Box 777,,,Kapaau,HI,96755,,53-4155 Akoni Pule Hwy,,,Kapaau,HI,96755,,(808)889-7119,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Waimea Middle - PCCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-394,150003000268,1500268,67-1229 Mamalahoa Hwy,,,Kamuela,HI,96743,,67-1229 Mamalahoa Hwy,,,Kamuela,HI,96743,,(808)887-6090,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,15,HAWAII,HI,Kula Aupuni Niihau A Kahelelani Aloha - NCPCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-466,150003000269,1500269,PO Box 610,,,Kekaha,HI,96752,,8315 Kekaha Rd,Suite K,,Kekaha,HI,96752,,(808)337-2022,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Halau Ku Mana - A New Century PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-540,150003000270,1500270,2101 Makiki Heights Dr,,,Honolulu,HI,96822,,2101 Makiki Heights Dr,,,Honolulu,HI,96822,,(808)945-1600,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,04,12,Other,As reported
2018-2019,15,HAWAII,HI,Voyager - A Public Charter School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-541,150003000271,1500271,2428 Wilder Ave,,,Honolulu,HI,96822,,2428 Wilder Ave,,,Honolulu,HI,96822,,(808)521-9770,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,15,HAWAII,HI,University Laboratory School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-543,150003000273,1500273,1776 University Ave,UHS Building 3,Room 121,Honolulu,HI,96822,,1776 University Ave,UHS Building 3,Room 121,Honolulu,HI,96822,,(808)956-7833,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Myron B. Thompson Academy - A New Century PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-1-544,150003000274,1500274,1040A Richards St,Room 220,,Honolulu,HI,96813,,1040A Richards St,Room 220,,Honolulu,HI,96813,,(808)441-8000,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Hakipuu Learning Center,Hawaii Department of Education,1,,HI-001,1500030,HI-001-4-546,150003000275,1500275,PO Box 1159,,,Kaneohe,HI,96744,,45-720 Keaahala Rd,Cottage #1,,Kaneohe,HI,96744,,(808)235-9155,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,04,12,Other,As reported
2018-2019,15,HAWAII,HI,Ke Kula o Samuel M Kamakau - A Laboratory PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-4-547,150003000276,1500276,46-500 Kuneki St,,,Kaneohe,HI,96744,,46-500 Kuneki St,,,Kaneohe,HI,96744,,(808)235-9175,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Innovations - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-548,150003000277,1500277,75-5815 Queen Kaahumanu Hwy,,,Kailua-Kona,HI,96740,,75-5815 Queen Kaahumanu Hwy,,,Kailua-Kona,HI,96740,,(808)327-6205,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Ke Ana Laahana - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-549,150003000278,1500278,PO Box 4997,,,Hilo,HI,96720,,160 Baker Ave,,,Hilo,HI,96720,,(808)961-6228,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,07,12,High,As reported
2018-2019,15,HAWAII,HI,Kihei Charter School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-554,150003000279,1500279,PO Box 1098,,,Kihei,HI,96753,,300 Ohukai Rd,Suite 209,,Kihei,HI,96753,,(808)875-0700,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Ke Kula Niihau o Kekaha Learning Center - A Laboratory PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-556,150003000280,1500280,PO Box 129,,,Kekaha,HI,96752,129.0,8135 Kekaha Rd,,,Kekaha,HI,96752,,(808)337-0481,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Volcano School of Arts & Sciences - A Community PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-560,150003000281,1500281,PO Box 845,,,Volcano,HI,96785,,99-128 Old Volcano Rd,,,Volcano,HI,96785,,(808)985-9800,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Hawaii Academy of Arts & Science PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-561,150003000282,1500282,PO Box 1494,,,Pahoa,HI,96778,,15-1397 Homestead Rd,,,Pahoa,HI,96778,,(808)965-3730,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Ka Umeke Kaeo - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-562,150003000283,1500283,222 Desha Ave,,,Hilo,HI,96720,,222 Desha Ave,,,Hilo,HI,96720,,(808)933-3482,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,PK,10,Other,As reported
2018-2019,15,HAWAII,HI,Ke Kula o Nawahiokalaniopuu Iki - Laboratory PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-563,150003000284,1500284,16-120 Opukahaia St,Suite 2,,Keaau,HI,96749,,16-120 Opukahaia St,Suite 2,,Keaau,HI,96749,,(808)982-4260,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Mililani Ike Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-2-240,150003000285,1500285,95-1330 Lehiwa Dr,,,Mililani,HI,96789,,95-1330 Lehiwa Dr,,,Mililani,HI,96789,,(808)626-2980,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Ka Waihona o ka Naauao - New Century PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-545,150003000286,1500286,89-195 Farrington Hwy,,,Waianae,HI,96792,,89-195 Farrington Hwy,,,Waianae,HI,96792,,(808)620-9030,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Ke Kula o Ehunuikaimalino,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-378,150003000287,1500287,PO Box 9009,,,Kealakekua,HI,96750,,81-1041 Konawaena School Rd,,,Kealakekua,HI,96750,,(808)323-1900,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Kua o ka La - NCPCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-557,150003000288,1500288,14-5322 Kaimu-Kapoho Rd,,,Pahoa,HI,96778,,14-5322 Kaimu-Kapoho Rd,,,Pahoa,HI,96778,,(808)965-5098,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,PK,12,Other,As reported
2018-2019,15,HAWAII,HI,Kanuikapono Learning Center,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-564,150003000289,1500289,PO Box 12,,,Anahola,HI,96703,,4333 Kukuihale Rd,,,Anahola,HI,96703,,(808)822-9032,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
2018-2019,15,HAWAII,HI,Molokai Middle School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-434,150003000290,1500290,PO Box 443,,,Hoolehua,HI,96729,,2175 Lihipali Ave,,,Hoolehua,HI,96729,,(808)567-6940,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,15,HAWAII,HI,Keoneula Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-3-294,150003000291,1500291,91-970 Kaileolea Dr,,,Ewa Beach,HI,96706,,91-970 Kaileolea Dr,,,Ewa Beach,HI,96706,,(808)689-1380,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2018-2019,15,HAWAII,HI,Pomaikai Elementary School,Hawaii Department of Education,1,,HI-001,1500030,HI-001-6-433,150003000292,1500292,4650 S Kamehameha Ave,,,Kahului,HI,96732,,4650 S Kamehameha Ave,,,Kahului,HI,96732,,(808)876-7610,,1,Open,1,Open,12/16/2018,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,15,HAWAII,HI,Kona Pacific - PCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-5-566,150003000293,1500293,PO Box 115,,,Kealakekua,HI,96750,115.0,79-7595 Mamalahoa Hwy,,,Kealakekua,HI,96750,,(808)322-4900,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,15,HAWAII,HI,Kawaikini NCPCS,Hawaii Department of Education,1,,HI-001,1500030,HI-001-7-565,150003000294,1500294,3-1821 J Kaumualii Hwy,,,Lihue,HI,96766,,3-1821 J Kaumualii Hwy,,,Lihue,HI,96766,,(808)632-2032,,1,Open,1,Open,12/17/2018,Regular School,1,No,No,Yes,S-734,State Public Charter School Commission,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,KG,12,Other,As reported
